nome;type;mean;standard deviation;meadian;percentile 25;percentile 75
 ;EDA;0.6396314741321968;0.1019485037595351;0.6176253297479721;0.5427738728498269;0.7421778248549477
ID308_F;ECG;-0.01044354576051936;0.4529977980781445;-0.1151626787839878;-0.20122727019135717;0.04349414437259416
 ;EMGZ;4.5841988332218306e-07;0.009442438550151686;6.592545491830365e-05;-0.0064049252233764654;0.006372855226174106
 ;EMGMF;7.724851407248831e-08;0.00947481485156269;5.478657857405501e-05;-0.006404886142723471;0.0064143982112943865
 ;EDA;2.035456761676283;0.2507498176526733;2.103109600364994;1.7951289486425432;2.2079688877998933
ID308_N;ECG;-0.014634862706821516;0.4114033511475893;-0.12450358291330295;-0.20411184197496554;0.036469982099324116
 ;EMGZ;9.707707858318103e-08;0.00970236030835697;8.34263203286674e-05;-0.0066116804292505734;0.006553606914915869
 ;EMGMF;2.628100568967471e-07;0.009694857801810534;5.216926641179922e-05;-0.006571250224899251;0.006575082867024044
 ;EDA;0.7585965469363327;0.4431490391492694;0.5477383399832547;0.5230163997911164;1.2147309383041651
ID309_F;ECG;-0.0077998520341563925;0.3118897624025582;-0.07159646485923316;-0.13603215285541193;0.010541271979346591
 ;EMGZ;-5.052788042417203e-07;0.009630138322748606;8.359041463932085e-05;-0.006530180335219775;0.006528997890278771
 ;EMGMF;-6.588921146634634e-07;0.009722656365998983;3.309297587622469e-05;-0.0065961483424886985;0.006612673426005647
 ;EDA;0.20334737102916298;0.18384910886930494;0.03247778898099758;0.03057015685071536;0.3555995596827172
ID309_H;ECG;-0.009299816251753051;0.25720184968300686;-0.06470757144589703;-0.12612516573912141;0.018215113695264268
 ;EMGZ;4.11610604032044e-07;0.009669132990041067;8.338329805346334e-05;-0.0065483182600528525;0.006542307209609567
 ;EMGMF;5.392598369635075e-07;0.00965324999751469;2.5842822935766177e-05;-0.006543890090507038;0.0065844593948296915
 ;EDA;0.08275013962506583;0.019431216167327292;0.06641665565325955;0.06368121025548219;0.10051987352330695
ID309_N;ECG;-0.012537553978812673;0.3229880779737528;-0.07355594978761193;-0.1406120238601688;0.005227465318937111
 ;EMGZ;-1.948389024958094e-07;0.009985896140611142;5.900601206508836e-05;-0.0068147743674012535;0.006766582946923251
 ;EMGMF;-2.580270560581261e-07;0.009968469466020832;1.4714885303515699e-05;-0.006775224279918112;0.0067717118359915274
 ;EDA;0.059846071398843896;0.005201768407107518;0.06136263733982299;0.054782573853710576;0.06531495398150425
ID311_N;ECG;-0.0016429775902899592;0.2790738559633467;-0.05726986590423676;-0.15021038366780048;0.13024506894388707
 ;EMGZ;1.2084709613734946e-07;0.009284505333427498;7.026319411782044e-05;-0.006281876503483864;0.006268167589805484
 ;EMGMF;2.8485115867762173e-07;0.009271437709117725;3.734394437547844e-05;-0.006241669650386929;0.006293741633709894
 ;EDA;1.3482521795801439;0.2783185126062642;1.2572832643007668;1.189626055888108;1.3389745001584392
ID311_F;ECG;-0.006839405951732472;0.2763843589520708;-0.06540069565053391;-0.14823745856567241;0.10216954740452072
 ;EMGZ;-9.773425661742154e-10;0.00891704963791337;5.9171850143646025e-05;-0.005973457865227024;0.005941827668360403
 ;EMGMF;-1.1359650119181744e-07;0.008994655664912504;2.424142710220125e-05;-0.00608420626848592;0.006083908175336321
 ;EDA;0.9727812402808176;0.2662066593598656;0.8322173827952931;0.7058628534076123;1.2167284759557488
ID311_H;ECG;-0.004215258407626659;0.4053838448346243;-0.057516213225251064;-0.15237622846522092;0.13088619328249446
 ;EMGZ;1.297685545657211e-07;0.009512814278123326;6.006828028876955e-05;-0.006417776911276349;0.006429721215940376
 ;EMGMF;-3.802315425799188e-08;0.009547664414425717;4.097269859712005e-05;-0.006456974175246044;0.006503258775921913
 ;EDA;0.8025394059438706;0.27188074445707977;0.7923826285328501;0.524022050358121;0.8381478220828981
ID312_N;ECG;-0.01235840030354068;0.33253191036493307;-0.09609901963067363;-0.16031813919153165;0.028650526556881016
 ;EMGZ;2.832169014626194e-07;0.009384925352333935;6.866381345251596e-05;-0.00634553719535114;0.006327016286974116
 ;EMGMF;9.742029642348138e-09;0.009485176740925918;1.4440933731616444e-05;-0.006398635287825978;0.006463255986148809
 ;EDA;0.4351230594552316;0.025307840104596413;0.42974187899658145;0.41473175499322706;0.450459816657782
ID312_F;ECG;-0.022430500503180836;0.38873152503120867;-0.09853245692465934;-0.17819731361354493;0.042980401623407265
 ;EMGZ;-6.892993190459791e-08;0.009366958924575064;7.737752229167519e-05;-0.006231934210026848;0.006232160963243279
 ;EMGMF;1.151970286707274e-07;0.009385397005603592;2.6530571639008324e-05;-0.006357020892519768;0.006369893058166615
 ;EDA;0.7982848940280105;0.09029782624974769;0.7805998871157827;0.7220419021971383;0.8553402603146116
ID312_H;ECG;-0.012773691128566815;0.376717244174859;-0.09074232508156385;-0.1746144827756968;0.03161226380687236
 ;EMGZ;-4.6861651800610705e-07;0.009400464969336926;5.544860767959213e-05;-0.006382757651810366;0.006338103275564417
 ;EMGMF;-4.569860367950868e-07;0.009381535392443859;3.1898391669287184e-05;-0.006370481390016117;0.006371707629283136
 ;EDA;0.7243560846860401;0.04793517061082755;0.7232929384787428;0.6845238370455675;0.7621167628538026
ID314_F;ECG;-0.010225572964874844;0.41767060216224444;-0.09338240315132576;-0.2146454325049058;0.09957280462083237
 ;EMGZ;2.443866889475181e-07;0.009618697794805823;7.760505236961972e-05;-0.0065348512297064235;0.006494464698575945
 ;EMGMF;2.3005138564425661e-07;0.009689092442842695;2.0126318030230708e-05;-0.006555089964875216;0.006612808173296358
 ;EDA;1.8461371352401799;0.2880911809147641;1.761128179229578;1.5507653891341917;2.1160153054229065
ID314_H;ECG;-0.0035722624957418582;0.304643236428083;-0.08030727575343694;-0.14767247303250508;0.060854471041706285
 ;EMGZ;2.031315745145579e-07;0.00981349176831823;7.599052248328099e-05;-0.006670444540603117;0.006641810657304494
 ;EMGMF;-2.288839050016718e-07;0.009775242031155438;3.234861475711519e-05;-0.006643224280434047;0.0066524993721166995
 ;EDA;0.5891116801263696;0.14953449663893562;0.4895120138863893;0.4380389814560012;0.7349880761167193
ID314_N;ECG;-0.006704541417825263;0.37037673240686464;-0.10637450481472327;-0.18626767368837338;0.06917043837012728
 ;EMGZ;7.240566342679432e-08;0.010136928890084463;8.814195912870216e-05;-0.00691704606233902;0.006893119488553692
 ;EMGMF;1.4546864753025828e-07;0.010007213051408921;3.875255056286068e-05;-0.006805113215308779;0.006814251788903091
 ;EDA;1.1087921294611003;0.367666972107817;0.954153225379231;0.7406994283843161;1.4648900192727674
ID315_H;ECG;-0.008795711635560017;0.4623691373225912;-0.11987260823058647;-0.197673859836702;0.051104030647273965
 ;EMGZ;-1.885159585919843e-07;0.01009203748242105;8.094931248907051e-05;-0.006885166707325995;0.006861427453354756
 ;EMGMF;3.643739272699553e-07;0.00997643328247927;3.9888861251813134e-05;-0.006792722738745012;0.006786668948254476
 ;EDA;0.46131192192371034;0.031984623337092274;0.460830454736435;0.4415187725697751;0.47633463865068076
ID315_F;ECG;-0.011128512678700957;0.5294308042603421;-0.13926730976979812;-0.21144674754447473;0.05521530223766712
 ;EMGZ;1.7945707126325856e-07;0.009568176688842687;7.600218209304406e-05;-0.0065055682056309235;0.006451407381792008
 ;EMGMF;-1.2941365565800335e-07;0.009576486742872991;6.363553607179328e-05;-0.006473398344848264;0.006498745206897442
 ;EDA;0.473111823271562;0.05189825713740716;0.466846819676088;0.4444597304463402;0.4854958526763892
ID315_N;ECG;-0.00662173326988801;0.4912916383969794;-0.0827748301314487;-0.1758973660568942;0.07795682184621094
 ;EMGZ;2.1387046014243237e-07;0.009718656547077601;6.238995580897064e-05;-0.006507838058720808;0.00648169393813679
 ;EMGMF;-2.2136147681110107e-07;0.009562954619203066;6.36334972667137e-05;-0.0064957580429333885;0.006482778842121183
 ;EDA;0.38538978364239773;0.0224476476368386;0.3866183035754398;0.37600932884490446;0.4018084843181904
ID316_F;ECG;-0.00862429134158197;0.4438942341045153;-0.1007229889376498;-0.18704767897896885;0.04959069268509953
 ;EMGZ;1.6123968456426426e-07;0.008996841697263332;5.93880257544199e-05;-0.006081728287441316;0.00606311601498653
 ;EMGMF;9.145994780283887e-09;0.0090234061547817;1.5049158084305897e-05;-0.00607707044294217;0.006127976419130932
 ;EDA;1.5614790778937204;0.12187343529713823;1.5713727417671475;1.4633668534579993;1.6473389065487063
ID316_N;ECG;-0.017678298530419485;0.42196384006634297;-0.11122807963562406;-0.19682473323617705;0.017102988026664098
 ;EMGZ;-8.180697307264543e-08;0.008878788477587569;6.606217260765991e-05;-0.005949824665071869;0.005939494161613532
 ;EMGMF;2.235561676590173e-08;0.008938833614264402;1.7167017194355972e-05;-0.006030081938940029;0.0060359305417864405
 ;EDA;0.47209389864383816;0.18743113233163922;0.442903681625219;0.31427101040938843;0.5633611711932958
ID316_H;ECG;-0.022061361466393713;0.43094145882876544;-0.10119420807647003;-0.20657064642370093;0.0336504867483643
 ;EMGZ;-5.172089271692329e-07;0.008969072478929585;6.346423812397415e-05;-0.006020123795774315;0.006024635344816966
 ;EMGMF;-1.923920112269254e-07;0.009065196108938352;3.302139848598032e-05;-0.006101545167548274;0.006141111696687407
 ;EDA;0.6442231105403621;0.26693590621801017;0.44987693404433915;0.3924041611090792;0.8709878036626912
ID317_F;ECG;-0.011911176914914518;0.34897440960195625;-0.05157659601931473;-0.13056790749080616;0.05383628401615037
 ;EMGZ;-2.906213567276996e-07;0.009456528991301585;6.742050267262184e-05;-0.006421063596082672;0.006398464343957211
 ;EMGMF;-3.7678522334566775e-07;0.00945778807845322;3.675862709400609e-05;-0.006393782774213283;0.006392826617298904
 ;EDA;1.3931488366129405;0.4530452243977666;1.4743770386571993;1.1701643263532504;1.7317256837694657
ID317_N;ECG;-0.006991846348689577;0.2831941328001462;-0.05803075205828877;-0.12178407677082662;0.052596112501265876
 ;EMGZ;-2.379851911206406e-07;0.009273614394273237;6.975077153276816e-05;-0.006257999278345477;0.0062338994904876325
 ;EMGMF;8.369348349734196e-08;0.00919786881438012;2.7225404389337416e-05;-0.006192847530024445;0.006213068514940493
 ;EDA;0.8635732769465068;0.4391744958439787;1.101130781854218;0.4161945391869298;1.2984387932659096
ID317_H;ECG;-0.013403892920704518;0.3319206086422661;-0.04286920213379018;-0.10570876857516777;0.05568680767447255
 ;EMGZ;-2.0578263026396725e-07;0.009239939605927058;7.658683556895627e-05;-0.006243415341846989;0.006205348924613902
 ;EMGMF;4.789629100193256e-07;0.009257946658356024;4.5214666555768064e-05;-0.006258869139338781;0.006250045473966841
 ;EDA;0.28341390141453326;0.25831416999005524;0.255894885203116;-0.01602470388305261;0.3453492911683995
ID318_H;ECG;-0.010431203918605119;0.31011657292485334;-0.061604765367764214;-0.11307474147549207;-0.004410832091180681
 ;EMGZ;-2.209126563311276e-07;0.009156003973790147;6.855426350069616e-05;-0.006168132215741102;0.006129433732549578
 ;EMGMF;6.006375718252735e-08;0.009266460837875511;1.793224864939612e-05;-0.006286421891389933;0.006298744324897807
 ;EDA;0.45478509856089355;0.09452659787224711;0.4937367252719199;0.3453937302405774;0.5332006900796713
ID318_N;ECG;0.00010709055627991603;0.27877336629216787;-0.0452464574634891;-0.10636941192757329;0.0244853616534927
 ;EMGZ;-4.941321578957595e-07;0.009761381943238164;7.165681633854604e-05;-0.0066227916738932045;0.006594516955645589
 ;EMGMF;-1.0736544760407095e-07;0.00969670363506272;3.166029053068694e-05;-0.00660538089484453;0.006616028349286313
 ;EDA;0.528580485710493;0.19326321555694895;0.4566167525591238;0.38371472674687174;0.5983936119475634
ID318_F;ECG;-0.018345015649617307;0.5902075072774545;-0.06522944491176394;-0.1572871586995288;0.05497400071075598
 ;EMGZ;-2.310986071908923e-07;0.009293097237795641;4.972392030433339e-05;-0.00628479742894511;0.006253701681195502
 ;EMGMF;-2.433326406247622e-07;0.009384828161798102;5.5604821085498534e-05;-0.006342762123119888;0.006358914044691883
 ;EDA;0.2849283569849084;0.0648655093168565;0.29992538159425636;0.2210853699029986;0.33388007352788873
ID319_H;ECG;-0.009889635606048212;0.27446438078444196;-0.06636779291751732;-0.12510413115371402;0.04322314295975803
 ;EMGZ;-2.9682179325291035e-07;0.009172150499030854;7.201502531798537e-05;-0.00617186879830702;0.00614589181346613
 ;EMGMF;1.8194076592870256e-07;0.00923326772717895;3.528334767510062e-05;-0.006221107913059091;0.0062744570741103695
 ;EDA;0.6880798839093946;0.09894652032157315;0.6427093855905397;0.5982454771085705;0.787430426650578
ID319_N;ECG;-0.001329680398065744;0.30288989043681536;-0.07155831592394334;-0.13039732135493382;0.046458798200120936
 ;EMGZ;-1.3294741993614938e-07;0.009496769001814401;5.770993972264299e-05;-0.006418944953661474;0.0063765664697025895
 ;EMGMF;1.1133265405908808e-07;0.009535918965480944;3.6418859804156965e-05;-0.0064651092593562155;0.006479792440421057
 ;EDA;0.5423796888945402;0.11178107304804084;0.5209264227703512;0.44822319962358137;0.6479942677474566
ID319_F;ECG;-0.01406398711017285;0.4456998335113428;-0.11940059063327282;-0.20238216962471617;0.04278757213676103
 ;EMGZ;3.1740912557851565e-07;0.00984728961323354;8.86463781635073e-05;-0.006706675853883659;0.006679998633257956
 ;EMGMF;3.0433687958136556e-07;0.009806469076024133;1.5226531755139927e-05;-0.006628220347323823;0.0066581015275392445
 ;EDA;1.304295944473617;0.30664210988673046;1.204551930514302;1.0117644258416623;1.5592854851074864
ID322_N;ECG;-0.010325354950173685;0.48712975434626865;-0.08508885062333733;-0.1724534059164184;-0.006540152049739501
 ;EMGZ;1.4111449506334464e-07;0.009275631949996171;7.481880954259874e-05;-0.00629234631560563;0.006252823002992028
 ;EMGMF;-2.507017706696089e-07;0.009370365191522049;5.9977273467697175e-05;-0.00633876063077647;0.006346417466447015
 ;EDA;1.4069399839860692;0.08411993860820519;1.395231706965188;1.355214474147716;1.4318309514997671
ID322_H;ECG;-0.011395647429602293;0.41561621438851176;-0.07758184284296349;-0.18321269477912563;0.04778822107756628
 ;EMGZ;8.842970751740889e-08;0.00915734595994271;6.974066326178766e-05;-0.006171051041280721;0.006141997762536053
 ;EMGMF;2.655862336341866e-07;0.009116616174194802;3.069657782741874e-05;-0.006148811682328855;0.006172850035779641
 ;EDA;0.8818030965870075;0.2012564865813787;0.7885156806986282;0.7134317338579497;1.080747657269303
ID322_F;ECG;-0.004549534833721888;0.46418746366563535;-0.0740333894845765;-0.1992587154066352;0.03392402645722045
 ;EMGZ;-2.686374907026632e-07;0.00919264216894095;7.005292045203471e-05;-0.0061960942286859635;0.006171027025018692
 ;EMGMF;-1.0613926663802224e-07;0.009130015019103595;2.091969883360632e-05;-0.006171181739910079;0.006205600435549724
 ;EDA;0.8317624837668344;0.19277142331104388;0.7917404395708587;0.6488975036627977;0.9446188821982917
ID323_H;ECG;-0.008596306135461529;0.2706835833080209;-0.05097069859806687;-0.12507681726566458;0.05064405137305726
 ;EMGZ;2.806674523535621e-07;0.009555353118901062;7.785951697378561e-05;-0.006457507933524249;0.006467031438336556
 ;EMGMF;8.866988493964176e-08;0.009815785739957167;4.1025885750288254e-05;-0.0066734167504785506;0.006661911548987341
 ;EDA;0.5771498801356153;0.06765722283305159;0.5669513476718668;0.5181537762620246;0.6259303164106172
ID323_N;ECG;-0.006314330621060194;0.24446409621860665;-0.0540855543326874;-0.10658902614275499;0.03109940456672356
 ;EMGZ;1.7392366820501461e-07;0.009835585544628421;5.324309483825207e-05;-0.006653739312763756;0.006612379427400682
 ;EMGMF;1.9298572387852638e-07;0.009819590131638273;4.353218481484549e-05;-0.006650963583141748;0.0066669827230505735
 ;EDA;0.2617002545306467;0.05636799973038084;0.2408044965668601;0.2189596268525119;0.2898200504375682
ID323_F;ECG;-0.004307397799919233;0.25778121048164393;-0.02835912976854643;-0.12414964724783602;0.05539345003593993
 ;EMGZ;-3.034273547777789e-07;0.010388723343092468;8.331167986483601e-05;-0.0071208570602141205;0.007110018049285437
 ;EMGMF;1.9009522838388453e-07;0.010148106890977985;3.878626166642016e-05;-0.006908133436575098;0.006957515225966503
 ;EDA;0.6781032082468917;0.3925222953539007;0.7993113366698623;0.5100073450324563;1.0007749779701596
ID324_N;ECG;-0.008826759742686147;0.1866565355550767;-0.020986760032720757;-0.06343767720436236;0.045194158104345704
 ;EMGZ;3.9390064067305227e-07;0.009306142690564484;6.448459310303919e-05;-0.00628164939081734;0.006283846563135199
 ;EMGMF;1.7339153980345235e-07;0.009290884000141482;4.590021862299577e-05;-0.006303306235970148;0.006302991384969535
 ;EDA;0.4065845457494673;0.04812845533085178;0.3968657769700802;0.3729739145406783;0.45531845614522737
ID324_F;ECG;-0.010736449899959097;0.31656577286662463;-0.00812981957861724;-0.0618479475484833;0.05580216030221266
 ;EMGZ;-2.557345878048227e-07;0.009299539392471717;7.679509264089598e-05;-0.00626916521114058;0.006240998366025525
 ;EMGMF;-3.591072487603642e-07;0.009248911639571993;5.165750940190877e-05;-0.006217532787640215;0.0062453795865777244
 ;EDA;0.3322602220880392;0.1206914680990037;0.24814976174477674;0.21039044596323603;0.4538253615793765
ID324_H;ECG;0.0017134057919462192;0.7056291390467434;-0.00895646235725265;-0.06143906538718075;0.040418173981164505
 ;EMGZ;9.482632699362517e-09;0.009349463427560146;9.209209950973194e-05;-0.006254468429629417;0.006247400604139325
 ;EMGMF;-1.611896879535904e-07;0.009680303486662883;3.522678146984496e-05;-0.006499177854138589;0.006548821011299515
 ;EDA;0.5071284855603375;0.050581805372399015;0.4752008442076176;0.4738686910199847;0.561282174763514
ID326_H;ECG;-0.007025209438465131;0.5796412415021761;-0.1207745565248764;-0.21456216003689466;0.00790594039819217
 ;EMGZ;-1.8756573983796607e-08;0.009670481965114197;5.720429620278771e-05;-0.00658633018665899;0.006533491081019946
 ;EMGMF;-2.093963050531886e-08;0.009702718439051492;2.7205838394437406e-05;-0.006596259692905844;0.006595213447225698
 ;EDA;0.4064670564935041;0.21125980689219068;0.5451919088529251;0.19637214388557472;0.6124547665297213
ID326_F;ECG;-0.00038717538301644123;0.5852305810783253;-0.0867177468913217;-0.17456271979111507;0.014525538138628311
 ;EMGZ;3.6135785644299967e-07;0.009407122927449274;6.747346593818677e-05;-0.00633562258225516;0.006307222178579241
 ;EMGMF;-3.023734323375281e-07;0.009460706251192436;2.3663126521631327e-05;-0.006368446496256025;0.006406816503423237
 ;EDA;0.3483873101551939;0.2934233251912275;0.4348273003775224;0.07519578336427817;0.4825662470195292
ID326_N;ECG;0.002481966960586834;0.5770364894205567;-0.10322131509397814;-0.20772590565792146;0.0687273840152873
 ;EMGZ;2.6644695899755157e-08;0.010347800993953889;7.685533514143915e-05;-0.007095832689125827;0.007080541079670727
 ;EMGMF;4.809733894601194e-07;0.01029372797003471;1.8194524535175734e-05;-0.007060890812042993;0.007060729640437972
 ;EDA;0.36210272704252194;0.4313286298166092;0.16406886913600272;0.15286156076307264;0.692879469385677
ID327_F;ECG;0.020855417401866853;0.711424183574623;-0.03028596605018128;-0.1117447380588092;0.08828142354656793
 ;EMGZ;-2.639370346195433e-07;0.009319552744364273;5.683635492803585e-05;-0.006304749922020945;0.006262471040263822
 ;EMGMF;-6.463261364534054e-08;0.009405503640291833;2.8615435471545173e-05;-0.006357616833258192;0.0063671754597128824
 ;EDA;1.0304879074598425;0.23220972027839987;1.0584761188143543;0.8060447013889811;1.2510744909177083
ID327_H;ECG;-0.01823562412781236;0.21956004058395467;-0.03991749077474318;-0.11527743592567592;0.07492212216814567
 ;EMGZ;-1.6578472861032886e-08;0.009189674769185908;6.170470532955269e-05;-0.0062181472331141584;0.006173413483709485
 ;EMGMF;1.1415023153140011e-07;0.009255097893917996;2.917419793546896e-05;-0.006245238446264345;0.006254900185144966
 ;EDA;0.58115995678195;0.3954768276770045;0.41362368944969796;0.3704204875414115;0.8668692562090764
ID327_N;ECG;-0.010919900469991918;0.31837223347785204;-0.048549178073796904;-0.11917728535962276;0.08968452448908008
 ;EMGZ;-1.704661687085945e-07;0.009351148767178257;7.211983867289886e-05;-0.006303964156817674;0.006278212840124562
 ;EMGMF;1.2822320951949689e-08;0.009297429688393151;3.8222779968243584e-05;-0.006265456682343089;0.006306344802597993
 ;EDA;0.5586502798282413;0.19413557196457737;0.5174363992007192;0.34853524289470883;0.7777468845664532
ID328_H;ECG;-0.011807136281229284;0.4104252204093657;-0.0884299383428701;-0.16149465948631248;0.06747334006958672
 ;EMGZ;-4.693032272793505e-07;0.00899667486629002;6.38700285959559e-05;-0.006039627371435582;0.0060303444136518645
 ;EMGMF;-2.4367590273483537e-07;0.009135367951806632;1.943671567290712e-05;-0.0061362868722524225;0.006169953638186261
 ;EDA;0.897218658730162;0.19949329808329713;0.9547718016719557;0.7052729863602185;1.1087546378139246
ID328_N;ECG;-4.130298843958769e-05;0.4523597811669569;-0.11299252024259798;-0.20627280634655348;0.09534478493464789
 ;EMGZ;-2.4974138485076937e-07;0.008937747262735891;9.057408510893797e-05;-0.00600745991904825;0.005994540680887491
 ;EMGMF;-3.126311121220295e-07;0.00908221254301805;1.748233913034282e-05;-0.006119722966271078;0.006134079606019555
 ;EDA;0.4850187942431251;0.08607874022536845;0.5184945147398679;0.40124494297073643;0.5698440545255781
ID328_F;ECG;-0.014833714423637241;0.441487909586454;-0.07749473752885078;-0.15299033212435206;0.08220135002719164
 ;EMGZ;1.8008403792255405e-07;0.009366970330936948;6.46989179100717e-05;-0.006320097189827057;0.006298920387224552
 ;EMGMF;2.755353000413823e-07;0.009516241426061797;6.097539551629344e-05;-0.006415511517137072;0.006442852623956042
 ;EDA;0.5815610371867184;0.2143880451407223;0.725603406400231;0.3658244584375164;0.7978951036075369
ID330_H;ECG;-0.011717359820494056;0.34549019383425283;-0.0726247728698577;-0.14738770946517932;0.0729156662932163
 ;EMGZ;7.97985291111127e-10;0.010185838269077022;6.96758540152248e-05;-0.00696067207855303;0.0069110205486387945
 ;EMGMF;-2.71469371230349e-08;0.010038288025462824;2.5696329406543674e-05;-0.006835382812012877;0.0068663094250975155
 ;EDA;1.6367111989719771;0.5153228874420238;1.2929875853168493;1.1730721441410825;2.1245713916214957
ID330_F;ECG;0.0059417595438027195;0.353132998111517;-0.0745111614718314;-0.16057987384822708;0.10905607368029652
 ;EMGZ;-1.1652957965358479e-07;0.00962672328258139;0.00010185774983141431;-0.006517825764473996;0.006501572416187568
 ;EMGMF;-1.2600701236770464e-07;0.009622356585732596;3.330969569272324e-05;-0.006518850899079393;0.006517123690102502
 ;EDA;1.7527309375625966;0.5654764096702312;1.45494580820725;1.1822918392335575;2.294067726241017
ID330_N;ECG;-0.011446473303050956;0.2853143868688846;-0.10372395064167203;-0.1616630661255169;0.056179315767636955
 ;EMGZ;8.37873577576793e-08;0.009327411597129947;6.829021644333801e-05;-0.00628660634664736;0.006273262278933573
 ;EMGMF;1.5145211181355178e-07;0.009327804120017876;4.756626942238352e-05;-0.006246281549950252;0.006297810737636105
 ;EDA;1.1745676979018471;0.199213296329553;1.112382056002003;1.0174405867770469;1.2794576828353559
ID331_N;ECG;-0.012779528821604585;0.5636534555211952;-0.06403189261697088;-0.11596735756085208;0.05543951803395949
 ;EMGZ;-3.063770326371203e-07;0.00893046245914214;5.0719434947916944e-05;-0.005999748353913271;0.0059784536882754105
 ;EMGMF;-4.622708187257368e-08;0.008979184150970513;3.138881943607003e-05;-0.006055387834208817;0.006072081332812316
 ;EDA;0.4565195177280245;0.12248750998821076;0.4489700858776492;0.3780536465583917;0.4633721627758196
ID331_F;ECG;-0.011202955718939304;0.326962890090248;-0.08549643670998339;-0.14028593425447494;0.06511037845323592
 ;EMGZ;-8.518417306784694e-08;0.009507228775813207;7.740052862271335e-05;-0.006440791740587721;0.006418249533921409
 ;EMGMF;2.3243976870758603e-07;0.009430794132003031;3.4450072208952465e-05;-0.006346289667129609;0.006357722258589552
 ;EDA;0.3942142566065998;0.12719239337537377;0.2972967322600002;0.2840042515653866;0.5046002070887671
ID331_H;ECG;-0.010791276334239347;0.3267910637165092;-0.06640896081850774;-0.13040683090147648;0.05877726883948782
 ;EMGZ;3.838616340630912e-07;0.0091091288502701;7.730792653279058e-05;-0.006124272902426911;0.006111345347756121
 ;EMGMF;3.415431999831193e-08;0.009137032160626897;2.1813879252464323e-05;-0.006173730479553713;0.00617030148008306
 ;EDA;0.6931653452747465;0.08677539708472858;0.6713855893752771;0.6550218103641811;0.6912398238023093
ID334_F;ECG;-0.004388875389581716;0.44676235996898167;-0.0512149840374303;-0.13158824591087812;0.03001284193545572
 ;EMGZ;-4.245946616553531e-08;0.009415155395494318;7.951659250961382e-05;-0.00635904165350451;0.006353033404712062
 ;EMGMF;5.245355670183701e-08;0.009519466972752485;1.984735304922953e-05;-0.006424819596810556;0.006448757761845768
 ;EDA;0.8819265441186455;0.08508757610978489;0.8718438346331907;0.7946356810590623;0.9404081615383135
ID334_N;ECG;0.005650798067962811;0.42650425655211965;-0.0631077534791312;-0.18047335083464858;0.0549566540598317
 ;EMGZ;2.732662551510714e-07;0.010255102144021325;6.733037480937591e-05;-0.0070708615095975815;0.006998541450086326
 ;EMGMF;2.597959266017251e-07;0.010153700477256973;3.9124973951468927e-05;-0.006954526352432798;0.006938848066473655
 ;EDA;0.8649093776796021;0.12674667027012432;0.9212819498765099;0.7371975189692858;0.9766144760013213
ID334_H;ECG;-0.009505545170773809;0.36073180017564854;-0.06514211074223647;-0.13172493240039138;0.011498486240318503
 ;EMGZ;1.8598694931591523e-08;0.009633728898969454;8.856604925826846e-05;-0.006533540220742029;0.006522376133096288
 ;EMGMF;-3.342522419414263e-07;0.009551004792343373;2.9995905790936614e-05;-0.006454473498742194;0.00645723456846253
 ;EDA;0.5693985195128287;0.24539078053517413;0.5963335503544736;0.327280848859267;0.816896771915018
ID336_H;ECG;-0.010271297817978545;0.25984430245446094;-0.06375027313500126;-0.11463143869457601;0.04941317534929524
 ;EMGZ;-2.3838397495507688e-07;0.009136568360499444;0.00011004678739035724;-0.006149015970092451;0.006127846134830349
 ;EMGMF;2.582602059243597e-07;0.009180658543008471;1.7943507565681624e-05;-0.00618878961736549;0.006207312094718009
 ;EDA;1.147943601746301;0.20671064807920628;1.1663335490740576;0.9484494477585251;1.24472371064465
ID336_F;ECG;-0.009391533012006603;0.4369336844344953;-0.03493916616576001;-0.09021156917571324;0.0665479573330895
 ;EMGZ;-3.815941371418907e-07;0.00935337792580092;8.049146425429747e-05;-0.00630156289751986;0.006295330138520122
 ;EMGMF;8.227918423092418e-08;0.009233922766586519;3.181786764219199e-05;-0.00622176111388043;0.006241844116582047
 ;EDA;0.6968176991617523;0.3605976995678013;0.4088668826259272;0.3430100996818542;1.035769048331818
ID336_N;ECG;-0.02545811904086114;0.32147207350834733;-0.08713902365806629;-0.1711709231333931;0.062173972780250705
 ;EMGZ;3.325027096968873e-08;0.009504132633034394;9.208528557435225e-05;-0.00640899633951644;0.006381873636314921
 ;EMGMF;5.4589907755363e-08;0.009459943773420871;4.739290553032985e-05;-0.006378330585588912;0.006383535817735684
 ;EDA;0.8734504782866082;0.2125500090129481;0.88018213973978;0.7076825748296423;1.0049076717413437
ID337_N;ECG;0.0012737142457501457;0.4162216726040209;-0.06669988282535325;-0.12285710631611886;0.018015008898427012
 ;EMGZ;-8.821163287221709e-08;0.009103755916882105;7.125627402983399e-05;-0.006125927314350945;0.006106298528580134
 ;EMGMF;9.252823439956199e-08;0.009184598887129357;4.607521011476014e-05;-0.0062061392644716775;0.00620712114726644
 ;EDA;1.1493013051542693;0.18952748662516655;1.2079241035398485;0.9283615965004111;1.2711406626502288
ID337_H;ECG;-0.009709604523675173;0.3618056865898457;-0.07041340924354599;-0.12021361074881823;-6.70570876710207e-05
